id,name,address,type_code,industry,port,lng,lat,pname,cityname,adname
BV11340722,银屏路(地铁站),8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.561073,34.808081,河南省,郑州市,中原区
BV09188378,省中医院(地铁站),8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.648084,34.799651,河南省,郑州市,金水区
BV10705670,康宁街(地铁站),5号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.773847,34.750463,河南省,郑州市,管城回族区
BV09205417,大学科技园(地铁站),8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.604772,34.790799,河南省,郑州市,中原区
B017316LTR,绿博园北门西停车场,刘集镇绿博园(西北角),交通设施服务;停车场;公共停车场,其他行业,消费端,113.926538,34.759211,河南省,郑州市,中牟县
B0KG6AR1XR,郑州南站,[],交通设施服务;火车站;火车站,其他行业,消费端,113.746668,34.653857,河南省,郑州市,管城回族区
BV10840262,梧桐街(地铁站),1号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.540929,34.794393,河南省,郑州市,中原区
B0FFGH1MS4,郑州西站(进站口),[],交通设施服务;火车站;进站口/检票口,其他行业,消费端,113.424933,34.744402,河南省,郑州市,荥阳市
BV10705661,桐淮(地铁站),5号线;6号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.61357,34.72864,河南省,郑州市,中原区
B01730KC9O,郑州第一人民医院(东大街院区),东大街56号,医疗保健服务;综合医院;三级甲等医院,医疗与公共卫生,消费端,113.684489,34.749859,河南省,郑州市,管城回族区
BV10739836,文苑北路(地铁站),1号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.812199,34.808447,河南省,郑州市,金水区
B0FFJ16O2R,凤凰山景区停车场,凤凰山景区,交通设施服务;停车场;停车场相关,其他行业,消费端,113.235139,34.585595,河南省,郑州市,新密市
B0FFL7L9TV,建业电影小镇A区停车场,建业电影小镇百花街南,交通设施服务;停车场;公共停车场,其他行业,消费端,113.998736,34.773959,河南省,郑州市,中牟县
B0FFIGF4GF,河南省洛阳正骨医院,郑东新区东风南路与永平路交叉口永平路100号,医疗保健服务;专科医院;骨科医院,医疗与公共卫生,消费端,113.768,34.742056,河南省,郑州市,管城回族区
B0FFM0LR22,郑州站东广场南停车场,二马路82号郑州站,交通设施服务;停车场;公共停车场,其他行业,消费端,113.662803,34.746057,河南省,郑州市,二七区
B0KUBAS054,郑州绿城儿童医院,十里铺街18-52号,医疗保健服务;专科医院;专科医院,医疗与公共卫生,消费端,113.729767,34.738322,河南省,郑州市,金水区
BV10843510,河南大学新区(地铁站),1号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.812659,34.820707,河南省,郑州市,金水区
B0GK3SUPBQ,千玺广场地面停车场,郑东新区中央公园2号千玺广场,交通设施服务;停车场;公共停车场,其他行业,消费端,113.726082,34.769513,河南省,郑州市,金水区
B0173046AE,河南省儿童医院(东三街院区),岗杜街255号,医疗保健服务;专科医院;专科医院,医疗与公共卫生,消费端,113.657597,34.768699,河南省,郑州市,金水区
BV09257966,陈砦(地铁站),7号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.664413,34.812329,河南省,郑州市,金水区
BV10897821,王胡砦(地铁站),7号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.644051,34.705831,河南省,郑州市,二七区
BV09257967,琉璃寺(地铁站),7号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.65365,34.842272,河南省,郑州市,金水区
B0FFITYZSD,郑州人民医院郑东院区,东风南路56号(东风南路地铁站B口步行420米),医疗保健服务;综合医院;三级甲等医院,医疗与公共卫生,消费端,113.767354,34.761104,河南省,郑州市,金水区
BV10897826,东赵(地铁站),7号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.64321,34.879442,河南省,郑州市,惠济区
BV10859922,姚庄(地铁站),4号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.734053,34.690457,河南省,郑州市,管城回族区
BV11340720,李湖桥(地铁站),8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.882577,34.758596,河南省,郑州市,中牟县
B0FFF63VZM,河南整形美容医院(农业东路),农业东路3号(中州大道农业路交汇处向东200米路南),医疗保健服务;专科医院;整形美容,医疗与公共卫生,生产端,113.71163,34.785479,河南省,郑州市,金水区
BV10729461,康平湖(地铁站),城郊线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.853136,34.584793,河南省,郑州市,新郑市
B0FFKVWZ31,河南中医药大学第一附属医院东院区,仁信路16号,医疗保健服务;综合医院;综合医院,医疗与公共卫生,消费端,114.013431,34.781544,河南省,郑州市,中牟县
BV11340716,五龙口(地铁站),8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.613384,34.78943,河南省,郑州市,中原区
B0FFGFO6IP,郑州新郑国际机场T2航站楼(国内到达),航空港区郑州新郑国际机场T2航站楼2层,交通设施服务;机场相关;机场出发/到达,其他行业,消费端,113.853557,34.524806,河南省,郑州市,新郑市
B0FFIU4J2Y,郑州万安妇产医院,河南自贸试验区郑州片区(郑东)万安街17号,医疗保健服务;专科医院;妇科医院,医疗与公共卫生,消费端,113.747843,34.756824,河南省,郑州市,金水区
BV09188380,高铁公园(地铁站),12号线;8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.774913,34.791912,河南省,郑州市,金水区
BV10859582,西周(地铁站),12号线;3号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.746855,34.747945,河南省,郑州市,管城回族区
BV10859918,老鸦陈(地铁站),4号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.617103,34.832763,河南省,郑州市,惠济区
BV10994075,马寨(地铁站),6号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.516575,34.703407,河南省,郑州市,二七区
B0I1R759CB,郑州航空港站(南进站口),航空港区三官庙107国道西侧,交通设施服务;火车站;进站口/检票口,其他行业,消费端,113.932615,34.486404,河南省,郑州市,中牟县
BV09257965,北大学城(地铁站),7号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.646504,34.859949,河南省,郑州市,惠济区
B0FFHTW132,河南省立眼科医院,纬五路(省人民医院地铁站A1口步行400米),医疗保健服务;专科医院;眼科医院,医疗与公共卫生,消费端,113.693879,34.771555,河南省,郑州市,金水区
BV10705663,经北二路(地铁站),5号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.77392,34.726893,河南省,郑州市,管城回族区
B01731876J,河南省直第三人民医院(东院区),民生路与正光路路交差口东南角,医疗保健服务;综合医院;综合医院,医疗与公共卫生,消费端,113.750494,34.767528,河南省,郑州市,金水区
BV10859930,龙湖北(地铁站),4号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.734236,34.8247,河南省,郑州市,金水区
BV10897819,农业大学(地铁站),7号线,交通设施服务;地铁站;地铁站,其他行业,生产端,113.666582,34.787395,河南省,郑州市,金水区
B0G07H2P8N,正弘城地下停车场,花园路西1号正弘城(东风路地铁站D口步行190米),交通设施服务;停车场;公共停车场,其他行业,消费端,113.679844,34.795367,河南省,郑州市,金水区
BV10840257,市民中心(地铁站),1号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.553932,34.762054,河南省,郑州市,中原区
BV09237662,人民路·河南中医一附院(地铁站),1号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.673865,34.757566,河南省,郑州市,金水区
B0HA6LC5Q3,郑州东站(东出站口),心怡路199号郑州东站1F层,交通设施服务;火车站;出站口,其他行业,消费端,113.781766,34.759308,河南省,郑州市,金水区
B0FFI9TLD5,郑州东站(西出站口),郑州东站地铁站J口旁,交通设施服务;火车站;出站口,其他行业,消费端,113.777065,34.759187,河南省,郑州市,金水区
B01731A0XR,郑州站(出站口),二马路82号郑州站F1层,交通设施服务;火车站;出站口,其他行业,消费端,113.657877,34.745289,河南省,郑州市,二七区
BV10859590,通泰路(地铁站),3号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.734391,34.748105,河南省,郑州市,金水区
B0LURU4IX9,郑东万象城停车场,金水东路39号,交通设施服务;停车场;停车场相关,其他行业,消费端,113.761072,34.765557,河南省,郑州市,金水区
B0FFIXD6UB,郑州客运南站停车场,京广南路86号附近,交通设施服务;停车场;公共停车场,其他行业,消费端,113.659167,34.698274,河南省,郑州市,二七区
BV09380219,京广南路·市第六人民医院(地铁站),5号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.656817,34.720213,河南省,郑州市,二七区
BV09205418,祥营(地铁站),8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.524139,34.80807,河南省,郑州市,中原区
B0IGOAHBSJ,冰雪世界地面停车场,郑州银基冰雪世界,交通设施服务;停车场;公共停车场,其他行业,消费端,113.555693,34.479644,河南省,郑州市,新密市
BV10861902,黄河迎宾馆(地铁站),2号线;7号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.644508,34.868137,河南省,郑州市,惠济区
BV10897814,南环公园(地铁站),7号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.644049,34.670667,河南省,郑州市,二七区
B0173186I3,郑州植物园西门地面停车场,西四环,交通设施服务;停车场;公共停车场,其他行业,消费端,113.53372,34.734415,河南省,郑州市,中原区
B0FFK5D6T9,郑州四六〇医院,友爱路42号(与153中心医院健康管理中心合并),医疗保健服务;综合医院;三级甲等医院|医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.622904,34.751726,河南省,郑州市,中原区
B01731DU9H,郑州蓝天健康体检门诊部,商城路与未来路交叉口向西200米路北,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.701565,34.751138,河南省,郑州市,管城回族区
B017316UOJ,郑州蓝天健康体检门诊部,花园路纬四路交叉口向东一百米路北,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.683563,34.770255,河南省,郑州市,金水区
B0FFGH02DD,北京同仁堂郑州药店(金水东路旗舰店),金水东路与黄河南路东北角,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.745587,34.764636,河南省,郑州市,金水区
B0JR1MQHOV,素朴中医,商务外环路14号路劲大厦1-2层,医疗保健服务;综合医院;综合医院|医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.720798,34.777761,河南省,郑州市,金水区
B017319YSW,济华中医馆(桐柏南路),桐柏路与汝河路交叉口北80米路东,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.613865,34.733444,河南省,郑州市,中原区
B017319Y15,济华中医馆(红专路),红专路103-2,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.695402,34.779795,河南省,郑州市,金水区
B0FFF08HWA,仲华国医馆,丰产路28号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.672405,34.784317,河南省,郑州市,金水区
B0KR6L00MR,秉壹堂综合门诊部(聂庄广场店),聂庄商业广场2层,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.702442,34.769877,河南省,郑州市,金水区
B0FFGHQMA9,张仲景大药房(河医店),建设东路7号(郑大一附院地铁站A口步行200米),医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.645645,34.754571,河南省,郑州市,二七区
B0FFKL37PL,唯美口腔矫正种植牙连锁(南阳路院区),南阳路226号富田丽景花园38号楼1-2层南2号,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,医疗与公共卫生,生产端,113.635195,34.795102,河南省,郑州市,金水区
B0LRM7ZDTG,张仲景国医馆(心怡路一店),心怡路与祥盛街交叉口向南50米路东59-47号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.772525,34.765775,河南省,郑州市,金水区
B0J0AZ3ONS,河南省儿童医院(西院区),中原中路124号,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.589844,34.747817,河南省,郑州市,中原区
B0KGJZZ62X,三服堂国医馆(纬三路总馆),经五路5号锦荣商务大厦1楼13号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.678336,34.769475,河南省,郑州市,金水区
B0FFH5BJ0C,济华中医馆,未来路与商城路交叉口北50米路西,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.7036,34.752365,河南省,郑州市,管城回族区
B0FFLJ2YLK,河南省人民医院急救中心,纬五路7号河南省人民医院,医疗保健服务;综合医院;三级甲等医院|医疗保健服务;急救中心;急救中心,医疗与公共卫生,消费端,113.693015,34.773145,河南省,郑州市,金水区
B0K29CYYQK,固生堂金水英协分院,英协路56号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.718114,34.755083,河南省,郑州市,金水区
B0FFKZKGTH,张仲景国医馆科新路中医门诊部,花园路西农科路北4幢115、116、117、118号,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.679891,34.792639,河南省,郑州市,金水区
B017307XD1,中牟县疾病预防控制中心,青年路街道青年路西段1106号,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,114.016382,34.72546,河南省,郑州市,中牟县
B0FFMFKNXC,春和堂中医门诊(港区店),航空港区鄱阳湖路与长安路交叉口润丰锦尚南门2-106,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.848525,34.569086,河南省,郑州市,新郑市
B0FFHPU11V,三泰中医馆,东风路与花园路交叉口向西400米路南(蓝堡湾三期商业裙楼1-303),医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.676456,34.79745,河南省,郑州市,金水区
B0173187JO,康氏中医,美景鸿城1期·鸿韵西门旁,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.722328,34.719812,河南省,郑州市,管城回族区
B0I2TZSMFG,郑州德正堂中医(管城店),东明路40号一楼,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.700338,34.754307,河南省,郑州市,管城回族区
B0FFIDGLSR,省直劳动者爱心驿站张仲景心怡路中医门诊部,心怡路与祥盛街交叉口向南50米路东,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.772525,34.765775,河南省,郑州市,金水区
B0FFF351YJ,新华卓越健康管理有限公司第一门诊部,经开区航海东路1394号富田财富广场3号楼2-3层,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.764227,34.721953,河南省,郑州市,管城回族区
B0FFGH0OGX,王垌村卫生所,十八里河街道南四环,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.689384,34.656711,河南省,郑州市,管城回族区
B0J33YNVFL,郑州庚贤中医药文化博物馆,紫金山人民路8号(紫荆山地铁站D口步行180米),医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,医疗与公共卫生,消费端,113.679592,34.761512,河南省,郑州市,金水区
B01730J03G,河南省疾病预防控制中心(农业南路),农业南路105号,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,生产端,113.759265,34.758445,河南省,郑州市,金水区
B017316TB3,王建平中医(综合)诊所,红专北街5-1号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.676141,34.781234,河南省,郑州市,金水区
B0173187X4,新密王现凯诊所,岳村镇桥沟村,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.472767,34.548032,河南省,郑州市,新密市
B0FFG77J8G,成中品堂,如意西路与农业东路交叉口建业总部港F座,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.729712,34.785013,河南省,郑州市,金水区
B0FFGTOOIF,郑州大学第一附属医院(河医院区)急救中心,建设东路1号郑州大学第一附属医院内,医疗保健服务;综合医院;三级甲等医院|医疗保健服务;急救中心;急救中心,医疗与公共卫生,消费端,113.644508,34.752505,河南省,郑州市,二七区
B017316A52,郑州市疾病预防控制中心(中原西路),中原西路96号,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.534991,34.749333,河南省,郑州市,中原区
B0FFIIHQES,王丙山中医堂,郭店镇计划生育办公室西北侧,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.725479,34.529366,河南省,郑州市,新郑市
B0LGMKC043,秉壹堂中医门诊(金水东路),金水东路11-55号(黄河南路地铁站B2口步行50米),医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.746117,34.762214,河南省,郑州市,金水区
B0FFGARK0G,河南省动物疫病预防控制中心,郑东新区豫兴路街道明霞街80号,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.916539,34.762896,河南省,郑州市,中牟县
B0G2M10RTT,郑东万家康盛门诊部(郑东新区店),农业南路90-46号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.756581,34.750777,河南省,郑州市,管城回族区
B0FFGERCYS,张仲景大药房(丰产路店),花园路丰产路交叉口向西100米路北,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.680326,34.783864,河南省,郑州市,金水区
B0J6VRAOSC,郑州高新区沟赵天健湖社区卫生服务中心,黄兰路与杜兰街,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.497877,34.811145,河南省,郑州市,中原区
B0FFH1WQ3Z,中原德懿堂中医门诊部,秦岭路与陇海路交汇处,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,医疗与公共卫生,消费端,113.603146,34.735597,河南省,郑州市,中原区
B0FFG24KQY,治宇祖传中医(郑州总店),郑东新区白沙镇康庄路东侧瑞风路北恒通新城1号楼2号铺,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.859441,34.770539,河南省,郑州市,中牟县
B0IB39C357,金水加齐口腔门诊部,宏泰路56号瑞穗苑小区1号楼14二楼1516商铺,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.648344,34.829074,河南省,郑州市,金水区
B0I26AC011,郑州市二七区疾病预防控制中心,长江路碧云路交叉口向南600米路东侧,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.665662,34.706566,河南省,郑州市,二七区
B0LAOXTDA9,三服堂国医馆(名门馆),金水路297号名门城市广场1号楼1层142号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.712452,34.761809,河南省,郑州市,金水区
B0IDOZX2HB,河南省疾病预防控制中心门诊部,纬五路经二路东南角南5米,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.695358,34.771761,河南省,郑州市,金水区
B0KDJZ0RLV,郑州全景铭医荟综合门诊,城东路43号1号楼,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.691485,34.744044,河南省,郑州市,管城回族区
B01730HZ8L,郑州市职业病防治院,红旗路2号,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.65608,34.777203,河南省,郑州市,金水区
B0K6OCOF8H,金水御和堂中医门诊部,黄河路11号豫粮大厦西配一楼一号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.682364,34.775538,河南省,郑州市,金水区
B0173058NI,郑州市卫生监督所,岗杜街127号,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.656259,34.767804,河南省,郑州市,金水区
B0G3L5JI7I,张仲景大药房(二七万达店),大学路与汉江路交叉口向西50米,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.643502,34.715869,河南省,郑州市,二七区
B0IR5C2D06,圣竺大医中医馆,未来路福元路交叉口未来路正南一百米路,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.703652,34.756086,河南省,郑州市,金水区
B0GU659TLS,中易堂国医馆,东风路217号院2号楼1层101号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.701964,34.792888,河南省,郑州市,金水区
B0HRJSNIJB,北京同仁堂郑州药店(心怡路店),金水东路与心怡路交叉口西北角绿地新都会1层(麦当劳东),医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.770193,34.770173,河南省,郑州市,金水区
B0K3F7PJSV,金水汉医堂中医诊所,东明路红专路向北150米路西,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.69994,34.7818,河南省,郑州市,金水区
B0JGB57NB0,金水二十一世纪综合门诊部,国基路(沙门地铁站E口步行400米),医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.688057,34.819022,河南省,郑州市,金水区
B0IAGZ24RR,管城洄溪堂中医门诊部,鼎力街与文达路交叉口,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.730764,34.690409,河南省,郑州市,管城回族区
B0KUK1JCCK,郑州锦尚堂中医院,中原中路167号商业楼2号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.597661,34.747011,河南省,郑州市,中原区
B0FFGIDNJ0,丁洼村卫生室,广武镇丁洼村,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.3992,34.862509,河南省,郑州市,荥阳市
B0GRMAYTQN,荥阳市疾病预防控制中心,河阴路1号,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.389717,34.784301,河南省,郑州市,荥阳市
B0FFJRWY4V,新密市疾病预防控制中心-预防接种门诊,东大街492号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.385913,34.536768,河南省,郑州市,新密市
B0FFJ8Z20F,张仲景国医馆经开第一大街中医门诊部,经开第一大街与经北五路交叉口,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.739495,34.730673,河南省,郑州市,管城回族区
B0HRDGVNWY,桐君仁医中医馆,银屏路与翠竹街交叉口向北50米路东,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.560979,34.818212,河南省,郑州市,中原区
B0GRGCQ1WR,姿雅医疗,玉兰街62号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.521335,34.805181,河南省,郑州市,中原区
B01730JWKP,张仲景大药房(商城路一店),商城路7号,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.684824,34.752095,河南省,郑州市,管城回族区
B0IROZ152G,天元一童疗馆,秦岭路与沁河路交叉口西北260米,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.601722,34.724775,河南省,郑州市,中原区
B0H067FZM2,北京同仁堂郑州药店(经开第三大街店),航海东路与经开第三大街交叉口东北角天鑫大厦一层(地铁五号线福塔东站D口),医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.747291,34.721333,河南省,郑州市,管城回族区
B0FFHYF5EI,张仲景大药房(政通路店),政通路交通路交叉口,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.646693,34.724695,河南省,郑州市,二七区
B0FFLH1XMY,鹤草堂中医馆,齐礼闫东街116号(齐礼阎地铁站D口步行330米),医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.630902,34.721969,河南省,郑州市,二七区
B0FFKV0X0E,派特门诊,红专路56号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.680798,34.780053,河南省,郑州市,金水区
B0FFGAMJAI,河南省儿童医院郑东院区急诊,龙湖外环东路33号河南省儿童医院(郑东院区),医疗保健服务;专科医院;专科医院|医疗保健服务;急救中心;急救中心,医疗与公共卫生,消费端,113.753703,34.777745,河南省,郑州市,金水区
B0FFINNS48,叮叮儿科诊所(民生路店),民生路5号7号楼1层,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.752135,34.760048,河南省,郑州市,金水区
B0IGHDD1J1,桐君仁医中医馆经纬馆,花园路街道纬二路30号经纬公寓一层4,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.692176,34.767449,河南省,郑州市,金水区
B0JAKMKOYS,二七黄振喜中西医结合诊所,碧云路99-41号楼,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.669632,34.699926,河南省,郑州市,二七区
B017307D1D,巩义市疾病预防控制中心,健康路102号,医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.022759,34.753761,河南省,郑州市,巩义市
B0J0AS7JT2,郑东民健综合门诊部,黄河南路11号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.746029,34.767701,河南省,郑州市,金水区
B0I1FSOCOF,张仲景国医馆高新万科城中医门诊部,高新区紫竹路68号14号楼2层附12号,医疗保健服务;医药保健销售店;药房|医疗保健服务;诊所;诊所,零售业,消费端,113.51926,34.810572,河南省,郑州市,中原区
B0JA39T00L,惠济乐植口腔门诊部,文化路与英才街口西北角乐植口腔,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.645517,34.860686,河南省,郑州市,惠济区
B0LRZZ2EUO,郑东佑道减重诊所,河南自贸试验区郑州片区(郑东)商都路100号1号楼2层203号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.777564,34.745503,河南省,郑州市,管城回族区
B0FFKO0MZF,高新区正医堂中医门诊,睿智楠园北2门旁,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.558167,34.79382,河南省,郑州市,中原区
B0FFIAIC3M,二七何公富诊所,苇岸人家南门西60米,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.665934,34.696342,河南省,郑州市,二七区
B0HUBYE06Y,经开超顺中西医结合诊所,经北二路66号44号楼1层105号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.736438,34.730688,河南省,郑州市,管城回族区
B0KKH73BNZ,得一堂中医诊所,七里河北路与黄河南路交叉口东北100米(西周地铁站直线572米),医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.746108,34.75305,河南省,郑州市,金水区
B0JA37YRGT,郑州高新区疾病预防控制中心,冬青街11号(冬青街地铁站C口步行480米),医疗保健服务;疾病预防机构;疾病预防,医疗与公共卫生,消费端,113.563665,34.801196,河南省,郑州市,中原区
B0JDF7WXAT,连生堂国医馆,长江路岗东路交叉口西北角连生堂国医馆,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.714861,34.712914,河南省,郑州市,管城回族区
B0K3O1VDLG,仲圣中医堂(金水店),国基路与普庆路交叉口东北40米,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.644025,34.820276,河南省,郑州市,金水区
B0FFLDA9HO,二七李朝辉中医诊所,汝河东路61号1号楼1单元2号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.632009,34.732682,河南省,郑州市,二七区
B0J02COQYP,郑东沫莉中医门诊部,郑东新区天赋路28号绿地老街二期20号楼商业,医疗保健服务;综合医院;卫生院|医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.746233,34.78418,河南省,郑州市,金水区
B0I6SCQ7B3,红森堂国医馆,经三路北10号院附1号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.692236,34.775768,河南省,郑州市,金水区
B0FFKXFLVI,龙子湖社区卫生服务中心-预防接种门诊,博学路郑州市第十一人民医院龙子湖医院,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.79271,34.813227,河南省,郑州市,金水区
B0FFHEOG5R,龙湖街道文昌路社区卫生服务中心,睿蕾幼儿园东南门旁,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.687534,34.612045,河南省,郑州市,新郑市
B01731ALRD,广贤中医,紫荆山地铁站D口步行190米,医疗保健服务;专科医院;专科医院|医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.679613,34.761588,河南省,郑州市,金水区
B0KA4R8RV0,郑州五季堂中医馆(货站街店),二里岗街道货站北街5号南附2号,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.696662,34.738599,河南省,郑州市,管城回族区
B0173187O1,顺驰口腔,浅水湾小区西南门东100米,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.743356,34.78258,河南省,郑州市,金水区
B0FFK0585P,冉庄诊所,经开第三十九大街与禄达东路交叉口西南140米,医疗保健服务;诊所;诊所,医疗与公共卫生,消费端,113.894741,34.709198,河南省,郑州市,中牟县
