grid_id,mean,std,min,max,range,q05,q25,q50,q75,q95,n_frames
0,3.333696737654774,2.4477069594161525,0.353553390593274,8.142981186560736,7.789427795967462,0.7090990257669734,1.6859312743145511,2.257421135150799,5.1712298988492105,7.641251390591633,12
1,2.4545503159948345,1.1609499243311607,0.0,4.362190680304739,4.362190680304739,0.5642867229504755,2.099444522883354,2.680878037940074,3.0183268499771376,3.9086924314667266,12
2,5.029172083006068,3.846613282642485,0.0,12.213393535695673,12.213393535695673,0.619226394266588,2.1545005999362643,3.935445766559001,7.433712051498139,11.682835937927873,12
3,0.7791621269138629,0.6931610904558545,0.0,2.2009752476441995,2.2009752476441995,0.04389237178411876,0.22388161162617914,0.5599101464660223,1.1140998200626808,2.0839215439469885,12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
5,1.232196472937712,0.7569353231735774,0.0,3.06953597390664,3.06953597390664,0.2419891443605453,0.8178269755381476,1.0853452452752688,1.698161327254157,2.3851275437377977,12
6,4.3152005013858314,2.93326598327915,0.0,8.57089836897175,8.57089836897175,0.0,2.3688818561834615,3.8743240584000294,7.433079881027888,8.340249633079317,12
7,4.826475644375297,2.873775373017025,0.0,11.076822762685083,11.076822762685083,0.6929565774421805,3.1865442771768304,4.714730947776086,6.038983145755999,9.390058842498162,12
8,4.265634012786514,3.1650460146863564,0.8403181801832917,10.408692506229698,9.568374326046406,0.9281431810824813,2.226887661067036,2.881172701895371,6.374287860015521,9.630754387401867,12
9,3.492194567113827,2.1533158699081696,0.0,6.532253930294591,6.532253930294591,0.3270319566257484,1.874770289898687,3.451792206086299,5.529024001217406,6.446302682650117,12
10,4.217816336422377,2.862234371767808,0.0,9.803730945752601,9.803730945752601,0.5647459333667177,1.9273229090760542,4.385374846405776,5.899273965853959,8.744862029884326,12
11,5.321411572962147,3.09810286679865,0.0,12.290301730982272,12.290301730982272,1.2778876402400614,3.5575499796810544,4.5375221210831445,7.015876035248613,10.448985519226774,12
12,5.17955870526329,4.246611482805453,0.0,13.545129990033455,13.545129990033455,0.25999857374429697,1.5314730477668888,4.072652805366437,9.11311166574719,11.886520204976138,12
13,1.5602648696364148,1.4772432765396633,0.0,4.708188102587263,4.708188102587263,0.0,0.23623519685528888,1.3223670758258559,2.3725502724555967,4.094947902806705,12
14,1.4660628655154184,1.4210462515730709,0.0,4.296576662067492,4.296576662067492,0.06978480885256508,0.3391974001969601,0.8347996897354513,2.540314154425744,4.029551765253642,12
15,0.15595384752431793,0.2549718148320986,0.0,0.8408964152537146,0.8408964152537146,0.0,0.0,0.011048543456039832,0.18581361171917535,0.6534033868641714,12
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
17,0.5066487989447318,0.48118164830878746,0.0,1.2989341263705183,1.2989341263705183,0.0,0.0,0.4213729021709268,0.8188546900136913,1.2504043049037035,12
18,0.17505227513387356,0.2861961855375955,0.0,0.9438743126816935,0.9438743126816935,0.0,0.0,0.012401570718501587,0.20856872721406805,0.7334205039918396,12
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
21,2.1775700520876815,1.9948533489594913,0.0,6.685964556115922,6.685964556115922,0.11562325709738587,0.8522328378190768,1.6686287785384235,2.581100056897571,6.0437778564015,12
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
23,4.157374040313421,2.9039227887171903,0.0,9.587122857974387,9.587122857974387,0.9674620385728127,2.1910504046207664,3.3367225058239702,5.740240651755082,9.023654318229068,12
